mcode,product_name,,
100155,일시불 LG전자 매직스페이스 냉장고,TRUE,FALSE
100155,무이자 LG전자 매직스페이스 냉장고,TRUE,TRUE
100155,일시불 LG전자 노크온 매직스페이스 냉장고 S831SN75,TRUE,TRUE
100155,무이자 LG전자 노크온 매직스페이스 냉장고 S831SN75,FALSE,TRUE
100156,일시불 LG전자 로보킹 터보 R46RIM,TRUE,FALSE
100156,무이자 LG전자 로보킹 터보 R46RIM,FALSE,TRUE
100157,일시불 LG트롬 건조기 16kg RH16WN(화이트),TRUE,FALSE
100157,무이자 LG트롬 건조기 16kg RH16WN(화이트),TRUE,TRUE
100157,일시불 LG트롬 건조기 14kg RH14VN(실버),TRUE,TRUE
100157,무이자 LG트롬 건조기 14kg RH14VN(실버),TRUE,TRUE
100157,일시불 LG트롬 건조기 14kg RH14WN(화이트),TRUE,TRUE
100157,무이자 LG트롬 건조기 14kg RH14WN(화이트),FALSE,TRUE
100158,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,FALSE,FALSE
100161,시스마르스 플렉시블 웨지 펌프스,FALSE,FALSE
100162,트레스패스 여성 다이얼 트레킹화 세트,TRUE,FALSE
100162,트레스패스 남성 다이얼 트레킹화 세트,FALSE,TRUE
100163,트레스패스 남성 다이얼락 방한화 + 기모 워킹화 2종,TRUE,FALSE
100163,트레스패스 여성 다이얼락 방한화 + 기모 워킹화 2종,FALSE,TRUE
100164,트레스패스 남성 에어 워킹화 + 러닝화 2종,TRUE,FALSE
100164,트레스패스 여성 에어 워킹화 + 러닝화 2종,FALSE,TRUE
100165,명인 김규흔의 영양 강정바 60개+무료체험5개,FALSE,FALSE
100166,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),TRUE,FALSE
100166,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),TRUE,TRUE
100166,영광 生 모시떡 130개(동부기피80개+검정깨50개),FALSE,TRUE
100167,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),TRUE,FALSE
100167,"유귀열의 The 귀한 갓김치3kg+열무김치3kg, 총6kg",TRUE,TRUE
100167,"유귀열의 The 귀한 갓김치4kg+오이소박이2kg, 총6kg",FALSE,TRUE
100168,유귀열의 The 귀한 꼬리곰탕 8팩,FALSE,FALSE
100169,유귀열의 The 귀한 능이 누룽지삼계탕 8팩,FALSE,FALSE
100170,유귀열의 The 귀한 치마살,FALSE,FALSE
100171,유귀열의 The 귀한 한우 한판 12팩,FALSE,FALSE
100172,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,TRUE,FALSE
100172,"유귀열의 The귀한 소한마리세트 8팩(찜+탕),무료체험1팩포함",FALSE,TRUE
100173,제옥스  남성 가죽 스니커즈,TRUE,FALSE
100173,제옥스  여성 어글리스니커즈,TRUE,TRUE
100173,제옥스  남성 가죽 스니커즈(V),TRUE,TRUE
100173,제옥스  여성 어글리스니커즈(V),FALSE,TRUE
100174,일)자미코코 3단 매트릭스 싱글,TRUE,FALSE
100174,일)자미코코 3단 매트릭스 더블,TRUE,TRUE
100174,무)자미코코 3단 매트릭스 싱글,TRUE,TRUE
100174,무)자미코코 3단 매트릭스 더블,TRUE,TRUE
100174,초특가 자미코코 텐셀 3단 접이식  매트 더블 + 경추베개,TRUE,TRUE
100174,초특가 자미코코 3단 접이식 텐셀 매트 싱글 + 경추베개,FALSE,TRUE
100175,바두기 무선 에어 바리캉,FALSE,FALSE
100176,사운드룩 올인원 LP턴테이블 오디오 SLT-5080PRO,TRUE,FALSE
100176,사운드룩  LP턴테이블 오디오 SLT-7080BT,TRUE,TRUE
100176,사운드룩 포터블 블루투스 LP턴테이블 SLT-100BT,FALSE,TRUE
100177,[맛있는 제주]손질 생선 3대세트(광어+갈치+고등어),TRUE,FALSE
100177, [맛있는 제주]손질 생선 3대세트+흑돼지구이(광어+갈치+고등어,TRUE,TRUE
100177,제주갈치고등어구이세트,FALSE,TRUE
100178,메디앤서 생콜라겐 마스크팩,FALSE,FALSE
100179,무이자 쓰임 마리벨 4인 홈세트 27P,TRUE,FALSE
100179,일시불 쓰임 마리벨 4인 홈세트 27P,FALSE,TRUE
100180,쓰임 마호가니 원목도마 4종 세트,FALSE,FALSE
100181,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,FALSE,FALSE
100182,일시불 선일금고 이볼브 시리즈 EV-040,TRUE,FALSE
100182,무이자 선일금고 이볼브 시리즈 EV-040,TRUE,TRUE
100182,일시불 선일금고 이볼브 시리즈 EV-020,TRUE,TRUE
100182,무이자 선일금고 이볼브 시리즈 EV-020,FALSE,TRUE
100184,[DIOR] 선글라스 (SIDERAL),FALSE,FALSE
100185,2019 S/S 엘리자베스아덴 선글라스 2종,TRUE,FALSE
100185,2019 S/S 기라로쉬 올인원 선글라스,FALSE,TRUE
100187,마이클코어스 소피아 라지 사첼,TRUE,FALSE
100187,마이클코어스 젯셋 아이템 라지 체인 숄더,FALSE,TRUE
100188,코치 노리타 리스틀릿,TRUE,FALSE
100188,코치 아웃라인 파일백,TRUE,TRUE
100188,코치 시그니처 숄더백,TRUE,TRUE
100188,코치 시그니처 켈시 사첼,FALSE,TRUE
100189,코치 리스틀릿,TRUE,FALSE
100189,코치 베네트 사첼백,TRUE,TRUE
100189,코치 미네타 크로스바디백,TRUE,TRUE
100189,코치 엠마 사첼백,TRUE,TRUE
100189,코치 시그니처 켈시 사첼백,TRUE,TRUE
100189,코치 뉴 베네트 크로스백,TRUE,TRUE
100189,코치 라일라 더블 크로스백,TRUE,TRUE
100189,코치 뉴 미아 숄더백,TRUE,TRUE
100189,코치 엠마 라지 사첼,TRUE,TRUE
100189,코치 플라이트백,TRUE,TRUE
100189,코치 시그니처 레더 켈시 사첼백,TRUE,TRUE
100189,코치 시그니처 에터 캐리올,FALSE,TRUE
100190,코치 플라이트백,TRUE,FALSE
100190,코치 아이비 메신저 크로스백,TRUE,TRUE
100190,코치 앤디 백팩,FALSE,TRUE
100191,댄스킨 매쉬 풀커버 쉐이핑 브라패키지,FALSE,FALSE
100192,레이프릴 골드라벨 무빙 란쥬,TRUE,FALSE
100192,레이프릴 쿨 보정런닝,TRUE,TRUE
100192,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,TRUE,TRUE
100192,레이프릴 퍼펙트 핏 란쥬패키지,TRUE,TRUE
100192,레이프릴 풍기인견 힐링 란쥬,FALSE,TRUE
100193,레이프릴 무빙 맥시풀커버 브라팬티,TRUE,FALSE
100193,레이프릴 무빙 맥시풀커버 브라팬티(리뉴얼),TRUE,TRUE
100193,레이프릴 핏 쿨 브라패키지,TRUE,TRUE
100193,레이프릴 네추럴 쿨 쉐이핑 브라패키지,FALSE,TRUE
100194,레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼),FALSE,FALSE
100195,레이프릴 오가닉 코튼 보정팬티 12종,FALSE,FALSE
100196,오델로 2019 여성용 여름모자 3종,FALSE,FALSE
100197,오델로 여성 모자 3종,TRUE,FALSE
100197,오델로 여성 겨울모자 3종,TRUE,TRUE
100197,오델로 남성 겨울모자 3종,TRUE,TRUE
100197,오델로 겨울모자 3종 (2차),FALSE,TRUE
100198,소들녘 더 맛있는 NEW  돼지왕구이 12팩,FALSE,FALSE
100199,소들녘 소 갈비탕,TRUE,FALSE
100199,소들녘 소 갈비탕 10팩,FALSE,TRUE
100200,효재 자수 광목 워싱 침구세트 슈퍼싱글,TRUE,FALSE
100200,효재 자수 광목 워싱 침구세트 퀸,TRUE,TRUE
100200,효재 자수 광목 워싱 침구세트 킹,TRUE,TRUE
100200,효재 화원 자수 광목워싱 침구세트 킹,TRUE,TRUE
100200,효재 화원 자수 광목워싱 침구세트 퀸,TRUE,TRUE
100200,효재 화원 자수 광목워싱 침구세트 슈퍼싱글,TRUE,TRUE
100200,효재 동백 자수 광목 워싱차렵침구세트K,TRUE,TRUE
100200,효재 동백 자수 광목 워싱차렵침구세트Q,TRUE,TRUE
100200,효재 동백 자수 광목 워싱차렵침구세트SS,FALSE,TRUE
100201,올바로바른자세밴드 2종세트,FALSE,FALSE
100202,임성근의 녹용도가니탕 풀세트,FALSE,FALSE
100203,(일)[보루네오] 피올레 천연소가죽 소파 3인용,TRUE,FALSE
100203,(무)[보루네오] 피올레 천연소가죽 소파 3인용,TRUE,TRUE
100203,(일)[보루네오] 피올레 천연소가죽 소파 4인용,TRUE,TRUE
100203,(무)[보루네오] 피올레 천연소가죽 소파 4인용,TRUE,TRUE
100203,(일)[보루네오] 피올레 천연소가죽 소파 6인용,TRUE,TRUE
100203,(무)[보루네오] 피올레 천연소가죽 소파 6인용,FALSE,TRUE
100204,(일)보루네오 델라 원목 베드룸 세트1(프레임+매트리스+화장대+협탁),TRUE,FALSE
100204,(무)보루네오 델라 원목 베드룸 세트1(프레임+매트리스+화장대+협탁),TRUE,TRUE
100204,(일)보루네오 델라 원목 베드룸 세트2(프레임+화장대+협탁),TRUE,TRUE
100204,(무)보루네오 델라 원목 베드룸 세트2(프레임+화장대+협탁),TRUE,TRUE
100204,보루네오 델라 원목 베드룸 세트3(프레임+매트리스),TRUE,TRUE
100204,보루네오 델라 원목 거실장,FALSE,TRUE
100205,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,TRUE,FALSE
100205,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,TRUE,TRUE
100205,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,TRUE,TRUE
100205,(일)보루네오 유로탑 가죽 침대 슈퍼싱글,TRUE,TRUE
100205,(무)보루네오 유로탑 가죽 침대 슈퍼싱글,TRUE,TRUE
100205,(일)보루네오 유로탑 가죽 침대 퀸,TRUE,TRUE
100205,(무)보루네오 유로탑 가죽 침대 퀸,TRUE,TRUE
100205,(일)보루네오 유로탑 가죽 침대 킹,TRUE,TRUE
100205,(무)보루네오 유로탑 가죽 침대 킹,TRUE,TRUE
100205,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,TRUE,TRUE
100205,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,TRUE,TRUE
100205,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,FALSE,TRUE
100206,보루네오 심플 광폭 서랍장 800 5단,TRUE,FALSE
100206,보루네오 심플 광폭 서랍장 1000 5단,TRUE,TRUE
100206,보루네오 심플 광폭 서랍장 800 3단,FALSE,TRUE
100208,완벽더블구성 바로톡 싱크대 거름통,TRUE,FALSE
100208,기본구성 바로톡 싱크대 거름통,FALSE,TRUE
100209,무이자  모즈 커피머신&미니오븐,TRUE,FALSE
100209,일시불  모즈 커피머신&미니오븐,TRUE,TRUE
100209,무이자  모즈 커피머신,TRUE,TRUE
100209,일시불  모즈 커피머신,TRUE,TRUE
100209,무이자  모즈 미니오븐,TRUE,TRUE
100209,일시불  모즈 미니오븐,FALSE,TRUE
100210,무이자 전기식 회전통그릴 드럼쿡,TRUE,FALSE
100210,일시불 전기식 회전통그릴 드럼쿡,FALSE,TRUE
100211,스포메틱스 네츄럴 선스틱,TRUE,FALSE
100211,스포메틱스 그린 네츄럴 선쿠션,FALSE,TRUE
100212,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,FALSE,FALSE
100213,스포메틱스 트리플 샤이닝 쿠션(이데베논앰플),TRUE,FALSE
100213,스포메틱스 트리플 샤이닝 쿠션시즌1,FALSE,TRUE
100214,에르나벨 체크배색 데일리 트렌치코트,FALSE,FALSE
100215,세인트스코트 얼티밋 캐리어 7종 세트(백팩),FALSE,FALSE
100216,실바트 인덕션 우든후라이팬 5종세트,FALSE,FALSE
100217,트라이 브라이트(LED 전등) 3세트,TRUE,FALSE
100217,트라이 브라이트(LED 전등) 2세트,TRUE,TRUE
100217,트라이 브라이트(LED 전등) 1세트,FALSE,TRUE
100218,썸덱스 클레오 여행가방 9종세트,TRUE,FALSE
100218,일시불 썸덱스 트로이카 여행가방 10종세트,TRUE,TRUE
100218,무이자 썸덱스 트로이카 여행가방 10종세트,FALSE,TRUE
100219,썸덱스 쉬룰 데일리 백팩 5종 세트,FALSE,FALSE
100220,뉴질랜드 초록입홍합 환 100%,FALSE,FALSE
100221,도네이 남성 터틀넥 스웨터 4종,TRUE,FALSE
100221,도네이 여성 터틀넥 스웨터 4종,FALSE,TRUE
100222,아문센 남성 윈터 하드쉘 세트,TRUE,FALSE
100222,아문센 여성 윈터 하드쉘 세트,FALSE,TRUE
100224,리복 스피드윅 드로즈 12종,TRUE,FALSE
100224,리복 델타 피트니스 트렁크 8종,TRUE,TRUE
100224,리복 스피드윅 런닝 6종,TRUE,TRUE
100224,리복 델타 피트니스 드로즈 12종,FALSE,TRUE
100225,리복 델타 피트니스 드로즈 12종,TRUE,FALSE
100225,리복 델타 피트니스 트렁크 8종,TRUE,TRUE
100225,리복 스피드윅 런닝 6종,FALSE,TRUE
100226,코이모 리빙박스 8종,TRUE,FALSE
100226,가)세렌셉템버 다이아 체크 리빙박스+압축팩,TRUE,TRUE
100226,발렌티노루디 헤링본 리빙박스 6종,FALSE,TRUE
100227,씨엔지코리아 방역용마스크 KF94 60매,FALSE,FALSE
100228,구스터 티포트 1세트,TRUE,FALSE
100228,구스터 티포트 1+1 세트,FALSE,TRUE
100229,벨라홈 논슬립 옷걸이 세트,TRUE,FALSE
100229,벨라홈 논슬립 옷걸이 세트 1+1,TRUE,TRUE
100229,국내제조 벨라홈 논슬립 옷걸이 세트,FALSE,TRUE
100230,뉴 벨라홈 리클라이닝 소파,FALSE,FALSE
100231,키친플라워 대용량 디지털 에어프라이어 5L,TRUE,FALSE
100231,일시불 키친플라워 대용량 에어프라이어 5.8L,TRUE,TRUE
100231,무이자 키친플라워 대용량 에어프라이어 5.8L,FALSE,TRUE
100232,바치 소가죽 기능성 마술벨트,FALSE,FALSE
100233,벨라홈 2way  타퍼 꿀잠 매트리스 퀸 세트,TRUE,FALSE
100233,벨라홈 2way  타퍼 꿀잠 매트리스  싱글 세트,TRUE,TRUE
100233,벨라홈 2way  타퍼 꿀잠 매트리스  퀸+ 싱글 세트,FALSE,TRUE
100234,벨라홈 릴렉스 체어,FALSE,FALSE
100235,벨라홈 세균잡는 행주티슈 17팩,TRUE,FALSE
100235,벨라홈 세균잡는 행주티슈 26팩,FALSE,TRUE
100236,벨라홈 스마트 멀티포트 1+1 세트,FALSE,FALSE
100237,이지엔 슬라이더 지퍼백,FALSE,FALSE
100238,초특가  국내제조 센스하우스 실크단열벽지 30M,TRUE,FALSE
100238,초특가  국내제조 센스하우스 실크단열벽지 20M,TRUE,TRUE
100238,초특가  국내제조 센스하우스 실크단열벽지10M,FALSE,TRUE
100239,초특가 센스하우스 리빙박스,FALSE,FALSE
100240,키친아트 스마트뷰 스텐밀폐용기 20종,TRUE,FALSE
100240,키친아트 스마트뷰 스텐밀폐용기 9종,TRUE,TRUE
100240,키친아트 김장용 대용량 스텐용기,FALSE,TRUE
100241,키친아트 스텐밀폐용기 세트,FALSE,FALSE
100242,키친플라워 그린 후레쉬 세트,FALSE,FALSE
100243,키친플라워 참소쿠리 2세트,TRUE,FALSE
100243,키친플라워 참소쿠리 1세트,FALSE,TRUE
100244,라라츄 틴트 아이브로우 바,FALSE,FALSE
100245,라라츄 헤어볼륨쿠션,FALSE,FALSE
100246,아르테사노 리얼 카이만악어 토트백,TRUE,FALSE
100246,아르테사노 리얼 카이만악어 바디숄더백,TRUE,TRUE
100246,아르테사노 리얼 카이만악어 테일숄더백,FALSE,TRUE
100247,네오젠 에이지큐어 원미닛 링클 리프트,FALSE,FALSE
100248,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,TRUE,FALSE
100248,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,FALSE,TRUE
100249,[K-SWISS] 19F/W 남성 웜테크 벤치코트,TRUE,FALSE
100249,[K-SWISS] 19F/W 여성 웜테크 벤치코트,TRUE,TRUE
100249,[K-SWISS] 19F/W 남성 벤치코트,TRUE,TRUE
100249,[K-SWISS] 19F/W 여성 벤치코트,FALSE,TRUE
100250,K-SWISS 남성약기모팬츠3종,TRUE,FALSE
100250,K-SWISS 남성 아웃도어 팬츠3종,TRUE,TRUE
100250,K-SWISS 여성 아웃도어 팬츠3종,TRUE,TRUE
100250,K-SWISS 남성 약기모 팬츠3종,FALSE,TRUE
100251,K-SWISS 남성기모티셔츠 5종,TRUE,FALSE
100251,K-SWISS 여성기모티셔츠 5종,TRUE,TRUE
100251,K-SWISS 남성에어핏트랙수트,TRUE,TRUE
100251,K-SWISS 여성에어핏트랙수트,TRUE,TRUE
100251,K-SWISS 남성이너티셔츠5종,TRUE,TRUE
100251,K-SWISS 여성이너티셔츠5종,TRUE,TRUE
100251,K-SWISS 남성PK티셔츠4종,TRUE,TRUE
100251,K-SWISS 여성PK티셔츠4종,TRUE,TRUE
100251,K-SWISS 남성PK티셔츠4종(6월),TRUE,TRUE
100251,K-SWISS 여성PK티셔츠4종(6월),FALSE,TRUE
100252,K-SWISS 남성이너티셔츠5종,TRUE,FALSE
100252,K-SWISS 여성이너티셔츠5종,FALSE,TRUE
100253,안동간고등어 20팩,FALSE,FALSE
100254,무이자 스마트코너 초고속블렌더 비앙코 볼토,TRUE,FALSE
100254,일시불 스마트코너 초고속블렌더 비앙코 볼토,FALSE,TRUE
100255,한일 대용량 스텐 분쇄믹서기,FALSE,FALSE
100256,한일 자동 빨래 삶통 BW-700,FALSE,FALSE
100257,아주아 니트 앙상블 2종,FALSE,FALSE
100258,블링썸 데스트니 아이라이너,FALSE,FALSE
100260,블링썸 아이스타일러SET,FALSE,FALSE
100262,더블모 어성초 샴푸,FALSE,FALSE
100263,"밀싹 클렌즈 8박스, 8주분! + 전용보틀",FALSE,FALSE
100264,셀렉프로 뚝배기 전기밥솥(멀티쿠커),FALSE,FALSE
100265,[살롱클리닉]샤이닝 트리트먼트 헤어컬러크림세트,FALSE,FALSE
100266,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),TRUE,FALSE
100266,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(2019리뉴얼),TRUE,TRUE
100266,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),FALSE,TRUE
100267,스칼프솔루션 트리트먼트 패키지,FALSE,FALSE
100268,[헤스티지] 여성 스타디움 자켓,TRUE,FALSE
100268,[헤스티지] 남성 스타디움 자켓,FALSE,TRUE
100269,[헤스티지] 레나 폭스퍼후드 덕다운롱코트,FALSE,FALSE
100270,헤스티지 마론 양가죽 남성집업재킷,TRUE,FALSE
100270,[헤스티지] 마론 양가죽 남성집업재킷,FALSE,TRUE
100271,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,TRUE,FALSE
100271,헤스티지 그레이스 양가죽 코트,TRUE,TRUE
100271,헤스티지 미즈 양가죽 롱코트,TRUE,TRUE
100271,[헤스티지] 미즈 양가죽 롱코트,FALSE,TRUE
100272,헤스티지 그레이스 양가죽 코트,FALSE,FALSE
100274,조방할매 낙곱새 6팩세트,FALSE,FALSE
100275,몬테밀라노 크루즈 이지웨어 패키지,FALSE,FALSE
100276,몬테밀라노 어메이징핏 하이웨스트 팬티 10종,FALSE,FALSE
100277,몬테밀라노 웜기모 치마레깅스 4종,FALSE,FALSE
100278,몬테밀라노 컴포트앤핏 브라팬티 5+5세트,FALSE,FALSE
100279,실크플러스 by 투홀릭 풍기인견 트렁크 패키지,TRUE,FALSE
100279,실크플러스 by 투홀릭 풍기인견 드로즈 패키지,FALSE,TRUE
100280,에버라스트 남성 기능성 에어로웜 동내의 3세트,TRUE,FALSE
100280,에버라스트 여성 기능성 에어로웜 동내의 3세트,FALSE,TRUE
100281,초특가)에버라스트 드로즈 10+4종,TRUE,FALSE
100281,에버라스트 드로즈 10+4종,FALSE,TRUE
100282,헤스티지 린넨블랜딩 티블라우스 5종,TRUE,FALSE
100282,헤스티지 린넨블랜딩 티블라우스 10종,FALSE,TRUE
100283,실크트리 풍기인견 데일리 쿨 이지탑 패키지,FALSE,FALSE
100284,실크트리 풍기인견 썸머 풀코디 이지웨어세트,FALSE,FALSE
100285,실크트리 풍기인견 이지웨어 원피스 패키지,FALSE,FALSE
100286,실크트리 풍기인견 쿨 메쉬 브라팬티 패키지,FALSE,FALSE
100287,실크트리 풍기인견 쿨란쥬 패키지(19SS),FALSE,FALSE
100288,히트융 극세사 퍼융기모 남성 동내의 패키지,TRUE,FALSE
100288,히트융 극세사 퍼융기모 여성 동내의 패키지,FALSE,TRUE
100289,일시불 대우전자 미니건조기 DWR-03IDDC,TRUE,FALSE
100289,무이자 대우전자 미니건조기 DWR-03IDDC,TRUE,TRUE
100289,일시불 대우전자 미니건조기 DWR-03IDWH,TRUE,TRUE
100289,무이자 대우전자 미니건조기 DWR-03IDWH,FALSE,TRUE
100290,일시불 대우전자 벽걸이 에어컨 DOZ-S06JK,TRUE,FALSE
100290,무이자 대우전자 벽걸이 에어컨 DOZ-S06JK,TRUE,TRUE
100290,일시불 대우전자 벽걸이 에어컨TDOZ-S10JK,TRUE,TRUE
100290,무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK,TRUE,TRUE
100290,무이자 대우전자 벽걸이 에어컨TDOZ-S10JK,FALSE,TRUE
100292,[가이거] 블랙 에디션 다이아몬드 워치(여성용),TRUE,FALSE
100292,[가이거] 블랙 에디션 다이아몬드 워치(남성용),TRUE,TRUE
100292, [가이거] 블랙 에디션 다이아몬드 워치(여성용),TRUE,TRUE
100292, [가이거] 블랙 에디션 다이아몬드 워치(남성용),FALSE,TRUE
100293,일시불[가이거] 제니스시계 주얼리세트,TRUE,FALSE
100293,무이자[가이거] 제니스시계 주얼리세트,TRUE,TRUE
100293,일시불[가이거] 콘체르토 다이아몬드 워치(주얼리3종),TRUE,TRUE
100293,무이자[가이거] 콘체르토 다이아몬드 워치(주얼리3종),TRUE,TRUE
100293,일시불[가이거] 무빙스타 다이아몬드 워치,TRUE,TRUE
100293,무이자[가이거] 무빙스타 다이아몬드 워치,TRUE,TRUE
100293,[일시불] 가이거 무빙스타 다이아몬드 워치+보석함,TRUE,TRUE
100293,[무이자] 가이거 무빙스타 다이아몬드 워치+보석함,FALSE,TRUE
100294,세균싹 행주티슈,FALSE,FALSE
100295,베스트 하임 에어프라이어,TRUE,FALSE
100295,베스트하임 더 담백한  에어프라이어 대용량  5.5L,FALSE,TRUE
100296,[EXR] 19 F/W 여성 리버시블 자켓,TRUE,FALSE
100296,[EXR] 19 F/W 남성 리버시블 자켓,FALSE,TRUE
100297,[EXR] 19 F/W 여성 멀티패키지 3종 세트,TRUE,FALSE
100297,[EXR] 19 F/W 남성 멀티패키지 3종 세트,FALSE,TRUE
100298,EXR 19 F/W 여성 퍼포먼스 패딩 점퍼,TRUE,FALSE
100298,EXR 19 F/W 남성 퍼포먼스 패딩 점퍼,FALSE,TRUE
100299, 한국인 모유유래 다이어트 유산균 BNR17 비에날씬 12주(3박스),FALSE,FALSE
100300,[통영바다의보물] 국내산 냉동 참굴 200g x (10팩+2팩),FALSE,FALSE
100302,오모떼 모달 웜 이너웨어 6종세트,TRUE,FALSE
100302,[완벽더블]오모떼 모달 웜 이너웨어 3세트+3세트,FALSE,TRUE
100304,LSX라이크라 스포츠 브라팬티10종,FALSE,FALSE
100305,오모떼 레이스 파운데이션 브라,TRUE,FALSE
100305,오모떼 360도 텐션업 레이스 패키지 시즌4,TRUE,TRUE
100305,오모떼 프런트후크 데오브라 시즌2,TRUE,TRUE
100305,오모떼 리얼스킨 쉐이핑 브라팬티,TRUE,TRUE
100305,오모떼 에어홀릭 브라팬티,TRUE,TRUE
100305,오모떼 미라클쉐이핑 브라팬티 시즌2,TRUE,TRUE
100305,오모떼 프런트후크 프레쉬 데오브라 시즌3,TRUE,TRUE
100305,오모떼 쉐이핑차 브라팬티 10종,TRUE,TRUE
100305,오모떼 레이스홀릭 시즌5 브래팬티10종,TRUE,TRUE
100305,오모떼 미라클쉐이핑 브라팬티 시즌3,TRUE,TRUE
100305,오모떼 프런트후크 프레쉬 데오브라 시즌4,TRUE,TRUE
100305,오모떼 쉐이핑 브라팬티 10종,TRUE,TRUE
100305,오모떼 쉐이핑 브라팬티 10종(7월),TRUE,TRUE
100305,오모떼 미라클쉐이핑 브라팬티 시즌4,TRUE,TRUE
100305,오모떼 레이스홀릭 시즌5 브라팬티10종(8월),TRUE,TRUE
100305,오모떼 360도 텐션업 레이스 패키지 시즌5,FALSE,TRUE
100306,오모떼 데오 쿨 란쥬쉐이퍼 8종,FALSE,FALSE
100307,오모떼 드레스핏 웜 쉐이퍼 패키지,FALSE,FALSE
100308,오모떼 오리지널 쉐이핑 브라팬티 시즌2,FALSE,FALSE
100309,닥터 슈퍼 루테인,FALSE,FALSE
100310,닥터 프리바이오틱스 플러스,FALSE,FALSE
100311,파격가 굿프렌드  스트레칭 안마 매트 GOOD-A7,FALSE,FALSE
